scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,scene_root
wildrgbd_harrison/backpack/scene_345,wildrgbd_harrison,wildrgbd_harrison:backpack,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/backpack/scenes/scene_345
wildrgbd_harrison/ball/scene_068,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_068
wildrgbd_harrison/ball/scene_069,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_069
wildrgbd_harrison/ball/scene_122,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_122
wildrgbd_harrison/ball/scene_135,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_135
wildrgbd_harrison/ball/scene_193,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_193
wildrgbd_harrison/ball/scene_206,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_206
wildrgbd_harrison/ball/scene_207,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_207
wildrgbd_harrison/ball/scene_351,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_351
wildrgbd_harrison/ball/scene_356,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_356
wildrgbd_harrison/ball/scene_360,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_360
wildrgbd_harrison/ball/scene_392,wildrgbd_harrison,wildrgbd_harrison:ball,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/ball/scenes/scene_392
wildrgbd_harrison/banana/scene_029,wildrgbd_harrison,wildrgbd_harrison:banana,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/banana/scenes/scene_029
wildrgbd_harrison/banana/scene_072,wildrgbd_harrison,wildrgbd_harrison:banana,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/banana/scenes/scene_072
wildrgbd_harrison/banana/scene_098,wildrgbd_harrison,wildrgbd_harrison:banana,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/banana/scenes/scene_098
wildrgbd_harrison/banana/scene_099,wildrgbd_harrison,wildrgbd_harrison:banana,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/banana/scenes/scene_099
wildrgbd_harrison/banana/scene_131,wildrgbd_harrison,wildrgbd_harrison:banana,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/banana/scenes/scene_131
wildrgbd_harrison/boat/scene_039,wildrgbd_harrison,wildrgbd_harrison:boat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/boat/scenes/scene_039
wildrgbd_harrison/boat/scene_091,wildrgbd_harrison,wildrgbd_harrison:boat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/boat/scenes/scene_091
wildrgbd_harrison/boat/scene_107,wildrgbd_harrison,wildrgbd_harrison:boat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/boat/scenes/scene_107
wildrgbd_harrison/boat/scene_159,wildrgbd_harrison,wildrgbd_harrison:boat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/boat/scenes/scene_159
wildrgbd_harrison/book/scene_069,wildrgbd_harrison,wildrgbd_harrison:book,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/book/scenes/scene_069
wildrgbd_harrison/book/scene_200,wildrgbd_harrison,wildrgbd_harrison:book,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/book/scenes/scene_200
wildrgbd_harrison/bottle/scene_234,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_234
wildrgbd_harrison/bottle/scene_359,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_359
wildrgbd_harrison/bottle/scene_420,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_420
wildrgbd_harrison/bottle/scene_464,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_464
wildrgbd_harrison/bottle/scene_485,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_485
wildrgbd_harrison/bottle/scene_515,wildrgbd_harrison,wildrgbd_harrison:bottle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bottle/scenes/scene_515
wildrgbd_harrison/bowl/scene_086,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_086
wildrgbd_harrison/bowl/scene_235,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_235
wildrgbd_harrison/bowl/scene_322,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_322
wildrgbd_harrison/bowl/scene_330,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_330
wildrgbd_harrison/bowl/scene_371,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_371
wildrgbd_harrison/bowl/scene_408,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_408
wildrgbd_harrison/bowl/scene_447,wildrgbd_harrison,wildrgbd_harrison:bowl,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bowl/scenes/scene_447
wildrgbd_harrison/box/scene_013,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_013
wildrgbd_harrison/box/scene_133,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_133
wildrgbd_harrison/box/scene_204,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_204
wildrgbd_harrison/box/scene_243,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_243
wildrgbd_harrison/box/scene_358,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_358
wildrgbd_harrison/box/scene_361,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_361
wildrgbd_harrison/box/scene_363,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_363
wildrgbd_harrison/box/scene_378,wildrgbd_harrison,wildrgbd_harrison:box,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/box/scenes/scene_378
wildrgbd_harrison/bucket/scene_076,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_076
wildrgbd_harrison/bucket/scene_218,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_218
wildrgbd_harrison/bucket/scene_230,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_230
wildrgbd_harrison/bucket/scene_250,wildrgbd_harrison,wildrgbd_harrison:bucket,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bucket/scenes/scene_250
wildrgbd_harrison/bus/scene_105,wildrgbd_harrison,wildrgbd_harrison:bus,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bus/scenes/scene_105
wildrgbd_harrison/bus/scene_107,wildrgbd_harrison,wildrgbd_harrison:bus,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bus/scenes/scene_107
wildrgbd_harrison/bus/scene_148,wildrgbd_harrison,wildrgbd_harrison:bus,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bus/scenes/scene_148
wildrgbd_harrison/bus/scene_185,wildrgbd_harrison,wildrgbd_harrison:bus,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bus/scenes/scene_185
wildrgbd_harrison/bus/scene_194,wildrgbd_harrison,wildrgbd_harrison:bus,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/bus/scenes/scene_194
wildrgbd_harrison/cake/scene_029,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_029
wildrgbd_harrison/cake/scene_039,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_039
wildrgbd_harrison/cake/scene_073,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_073
wildrgbd_harrison/cake/scene_099,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_099
wildrgbd_harrison/cake/scene_131,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_131
wildrgbd_harrison/cake/scene_133,wildrgbd_harrison,wildrgbd_harrison:cake,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cake/scenes/scene_133
wildrgbd_harrison/car/scene_019,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_019
wildrgbd_harrison/car/scene_038,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_038
wildrgbd_harrison/car/scene_059,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_059
wildrgbd_harrison/car/scene_064,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_064
wildrgbd_harrison/car/scene_117,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_117
wildrgbd_harrison/car/scene_120,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_120
wildrgbd_harrison/car/scene_124,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_124
wildrgbd_harrison/car/scene_132,wildrgbd_harrison,wildrgbd_harrison:car,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/car/scenes/scene_132
wildrgbd_harrison/carrot/scene_050,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_050
wildrgbd_harrison/carrot/scene_072,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_072
wildrgbd_harrison/carrot/scene_090,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_090
wildrgbd_harrison/carrot/scene_096,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_096
wildrgbd_harrison/carrot/scene_131,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_131
wildrgbd_harrison/carrot/scene_161,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_161
wildrgbd_harrison/carrot/scene_172,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_172
wildrgbd_harrison/carrot/scene_184,wildrgbd_harrison,wildrgbd_harrison:carrot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/carrot/scenes/scene_184
wildrgbd_harrison/cellphone/scene_003,wildrgbd_harrison,wildrgbd_harrison:cellphone,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cellphone/scenes/scene_003
wildrgbd_harrison/cellphone/scene_009,wildrgbd_harrison,wildrgbd_harrison:cellphone,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cellphone/scenes/scene_009
wildrgbd_harrison/cellphone/scene_013,wildrgbd_harrison,wildrgbd_harrison:cellphone,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cellphone/scenes/scene_013
wildrgbd_harrison/cellphone/scene_030,wildrgbd_harrison,wildrgbd_harrison:cellphone,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cellphone/scenes/scene_030
wildrgbd_harrison/cellphone/scene_034,wildrgbd_harrison,wildrgbd_harrison:cellphone,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cellphone/scenes/scene_034
wildrgbd_harrison/chair/scene_115,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_115
wildrgbd_harrison/chair/scene_116,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_116
wildrgbd_harrison/chair/scene_144,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_144
wildrgbd_harrison/chair/scene_261,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_261
wildrgbd_harrison/chair/scene_263,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_263
wildrgbd_harrison/chair/scene_365,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_365
wildrgbd_harrison/chair/scene_385,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_385
wildrgbd_harrison/chair/scene_472,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_472
wildrgbd_harrison/chair/scene_497,wildrgbd_harrison,wildrgbd_harrison:chair,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/chair/scenes/scene_497
wildrgbd_harrison/clock/scene_052,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_052
wildrgbd_harrison/clock/scene_081,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_081
wildrgbd_harrison/clock/scene_125,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_125
wildrgbd_harrison/clock/scene_126,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_126
wildrgbd_harrison/clock/scene_199,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_199
wildrgbd_harrison/clock/scene_226,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_226
wildrgbd_harrison/clock/scene_286,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_286
wildrgbd_harrison/clock/scene_325,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_325
wildrgbd_harrison/clock/scene_344,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_344
wildrgbd_harrison/clock/scene_351,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_351
wildrgbd_harrison/clock/scene_359,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_359
wildrgbd_harrison/clock/scene_361,wildrgbd_harrison,wildrgbd_harrison:clock,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/clock/scenes/scene_361
wildrgbd_harrison/cucumber/scene_110,wildrgbd_harrison,wildrgbd_harrison:cucumber,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cucumber/scenes/scene_110
wildrgbd_harrison/cucumber/scene_170,wildrgbd_harrison,wildrgbd_harrison:cucumber,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cucumber/scenes/scene_170
wildrgbd_harrison/cucumber/scene_185,wildrgbd_harrison,wildrgbd_harrison:cucumber,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cucumber/scenes/scene_185
wildrgbd_harrison/cucumber/scene_191,wildrgbd_harrison,wildrgbd_harrison:cucumber,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/cucumber/scenes/scene_191
wildrgbd_harrison/detergent/scene_055,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_055
wildrgbd_harrison/detergent/scene_216,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_216
wildrgbd_harrison/detergent/scene_218,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_218
wildrgbd_harrison/detergent/scene_415,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_415
wildrgbd_harrison/detergent/scene_431,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_431
